region,country_code,country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
Western Pacific,JPN,Japan,2020,Mcdonald'S Corporation,0,0,0,3,0,0,0,0,3,1,3
Western Pacific,JPN,Japan,2020,Monde Nissin Corporation,0,0,0,0,0,0,0,1,1,1,3
Western Pacific,JPN,Japan,2020,The Coca-Cola Company,0,0,0,0,1,0,0,0,1,1,3
Western Pacific,JPN,Japan,2020,Unbranded,207,0,0,25,0,1,0,2,235,1,3
Africa,KEN,Kenya,2020,,0,125,9,70,681,314,0,0,1199,3,608
Africa,KEN,Kenya,2020,Al hatim traders,0,0,0,0,112,0,0,0,112,3,608
Africa,KEN,Kenya,2020,aspendos dairy limited,0,0,0,0,42,0,0,0,42,3,608
Africa,KEN,Kenya,2020,Bakhresa Group,0,0,0,0,151,0,0,0,151,3,608
Africa,KEN,Kenya,2020,Bidco Africa,0,0,0,0,70,0,0,0,70,3,608
Africa,KEN,Kenya,2020,Brookside dairy,0,0,0,0,99,0,0,0,99,3,608
Africa,KEN,Kenya,2020,Brookside dairy limited,0,0,0,0,53,0,0,0,53,3,608
Africa,KEN,Kenya,2020,Colgate-Palmolive,0,46,0,0,0,0,0,0,46,3,608
Africa,KEN,Kenya,2020,commercials par,0,0,0,0,163,0,0,0,163,3,608
Africa,KEN,Kenya,2020,Dutch water company,0,0,0,0,74,0,0,0,74,3,608
Africa,KEN,Kenya,2020,Excel,0,0,0,0,55,0,0,0,55,3,608
Africa,KEN,Kenya,2020,Hershey Company,0,108,0,204,0,0,0,0,312,3,608
Africa,KEN,Kenya,2020,Highlands,0,0,0,0,121,0,0,0,121,3,608
Africa,KEN,Kenya,2020,inter- beauty,0,0,0,0,29,0,0,0,29,3,608
Africa,KEN,Kenya,2020,jasmine,0,0,0,0,675,0,0,0,675,3,608
Africa,KEN,Kenya,2020,Kcc,0,0,0,0,64,0,0,0,64,3,608
Africa,KEN,Kenya,2020,keny ton,0,0,0,0,36,0,0,0,36,3,608
Africa,KEN,Kenya,2020,Keurig Dr. Pepper,0,0,0,0,14,0,0,0,14,3,608
Africa,KEN,Kenya,2020,kevian limited,0,0,0,0,67,0,0,0,67,3,608
Africa,KEN,Kenya,2020,maimun supplier,0,0,0,0,29,0,0,0,29,3,608
Africa,KEN,Kenya,2020,Maji Asili,0,0,0,0,103,0,0,0,103,3,608
Africa,KEN,Kenya,2020,meru central dairy,0,0,0,0,83,0,0,0,83,3,608
Africa,KEN,Kenya,2020,metric trading,0,0,0,0,93,0,0,0,93,3,608
Africa,KEN,Kenya,2020,misky sibling agency,0,0,0,0,58,0,0,0,58,3,608
Africa,KEN,Kenya,2020,pearl industries limited,0,0,0,0,53,0,0,0,53,3,608
Africa,KEN,Kenya,2020,Pepsico,0,24,0,0,0,0,0,0,24,3,608
Africa,KEN,Kenya,2020,pride industries,0,0,0,0,184,0,0,0,184,3,608
Africa,KEN,Kenya,2020,Quench it kenya,0,0,0,0,54,0,0,0,54,3,608
Africa,KEN,Kenya,2020,Safari,0,0,0,0,29,0,0,0,29,3,608
Africa,KEN,Kenya,2020,sahara fresh water,0,0,0,0,81,0,0,0,81,3,608
Africa,KEN,Kenya,2020,Sameer agriculture,0,0,0,0,60,0,0,0,60,3,608
Africa,KEN,Kenya,2020,The Coca-Cola Company,0,0,0,0,3268,0,0,0,3268,3,608
Africa,KEN,Kenya,2020,Tropical,0,0,0,0,21,0,0,0,21,3,608
Africa,KEN,Kenya,2020,Unbranded,0,3,52,20,573,33,0,0,681,3,608
Africa,KEN,Kenya,2020,Unilever,0,0,0,0,147,0,0,0,147,3,608
Africa,KEN,Kenya,2020,Upfield,0,34,0,0,0,17,0,0,51,3,608
Africa,KEN,Kenya,2020,uplands premium dairies,0,0,0,0,40,0,0,0,40,3,608
Africa,KEN,Kenya,2020,zeitu,0,0,0,0,415,0,0,0,415,3,608
Western Pacific,KOR,Republic of Korea,2020,,0,0,2,166,14,11,46,0,239,26,
Western Pacific,KOR,Republic of Korea,2020,Aekyung,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Allguard,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,ANF,0,0,0,20,0,0,0,0,20,26,
Western Pacific,KOR,Republic of Korea,2020,Annhouse,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Avalon,0,0,0,0,0,0,0,1,1,26,
Western Pacific,KOR,Republic of Korea,2020,Bausch-Lomb,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Binggrae,0,2,1,17,0,9,2,0,31,26,
Western Pacific,KOR,Republic of Korea,2020,Bioderma,0,1,0,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,BM Pharm,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,British American Tobacco,0,0,0,6,0,0,0,0,6,26,
Western Pacific,KOR,Republic of Korea,2020,Carlsberg Group,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Cellromax,0,0,0,0,0,0,0,1,1,26,
Western Pacific,KOR,Republic of Korea,2020,CheongwooFood,0,0,0,0,0,3,0,0,3,26,
Western Pacific,KOR,Republic of Korea,2020,CJ,0,1,0,1,2,0,0,0,4,26,
Western Pacific,KOR,Republic of Korea,2020,CKD Healthcare,0,0,2,1,1,0,0,0,4,26,
Western Pacific,KOR,Republic of Korea,2020,Country Life,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Crown,0,0,0,1,0,17,0,0,18,26,
Western Pacific,KOR,Republic of Korea,2020,DaeWong,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Daewoongholdings,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Dajayeon,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Dong-A Pharm,0,0,0,3,0,0,0,0,3,26,
Western Pacific,KOR,Republic of Korea,2020,Donga-otsuka,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Dongaotsuka,0,0,0,0,0,0,0,0,0,26,
Western Pacific,KOR,Republic of Korea,2020,Donghwa-Pharm,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Dongsuh,0,0,32,4,2,0,0,0,44,26,
Western Pacific,KOR,Republic of Korea,2020,Dongwon,0,0,0,0,1,1,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Donsuh,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Dr. Bronners,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Dr. Chung's Food,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Dungsuh,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Evergrean,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Ferrero Group,0,0,0,0,0,1,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Gemez,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Gwangdong,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Haagen-Dazs,0,0,0,0,0,0,1,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Haepyo,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Haitai,0,1,4,10,1,16,1,0,33,26,
Western Pacific,KOR,Republic of Korea,2020,Hallasan,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,HangugYakult,0,0,0,0,0,0,12,0,12,26,
Western Pacific,KOR,Republic of Korea,2020,Hanpoong,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,HealthBalance,0,0,2,0,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Hershey Company,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Hitejinro,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Hitenjiro,0,0,0,10,2,0,0,0,12,26,
Western Pacific,KOR,Republic of Korea,2020,Home Dr. Band-Aid,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Hyundae-Pharm,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,ICOOP,0,0,3,0,0,0,0,0,3,26,
Western Pacific,KOR,Republic of Korea,2020,Idong,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Ilhwa,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Japan Tobacco,0,0,0,240,2,0,0,0,242,26,
Western Pacific,KOR,Republic of Korea,2020,Jeju Province Development Co,0,0,0,0,2,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Jeju Province Development Co.,0,0,0,0,6,0,0,0,6,26,
Western Pacific,KOR,Republic of Korea,2020,Jongga,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Keurig Dr. Pepper,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,KGC Co,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Korea Yakult Co.,0,0,0,0,0,0,1,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,"Korea Yakult Co., Ltd",0,0,0,0,0,0,5,0,5,26,
Western Pacific,KOR,Republic of Korea,2020,Kt&G,0,0,4,429,0,0,0,0,433,26,
Western Pacific,KOR,Republic of Korea,2020,Kyungnam Pharm,0,0,6,0,0,0,0,0,6,26,
Western Pacific,KOR,Republic of Korea,2020,Le,0,0,0,0,0,0,1,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Lg,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Lotte,0,0,13,43,6,13,11,0,86,26,
Western Pacific,KOR,Republic of Korea,2020,Maeil,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Mcdonald'S Corporation,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,MegaCoffee,0,0,0,0,0,0,1,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Mizzi,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Mondelez International,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Monster Energy,0,0,1,1,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,MyungJin,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Namyang,0,0,0,1,0,1,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Namyanh,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Nanyang,0,0,0,0,0,2,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Nonghyup,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Nongshim,0,0,1,2,0,9,0,0,12,26,
Western Pacific,KOR,Republic of Korea,2020,OB Beer,0,0,0,9,0,0,0,0,9,26,
Western Pacific,KOR,Republic of Korea,2020,Orion,0,0,9,6,0,9,0,0,24,26,
Western Pacific,KOR,Republic of Korea,2020,Orion Confectionery,0,0,2,0,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Ottogi,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Paik's Coffee,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Paldo,0,0,2,0,1,0,0,0,3,26,
Western Pacific,KOR,Republic of Korea,2020,Pepsico,0,0,0,5,1,0,0,0,6,26,
Western Pacific,KOR,Republic of Korea,2020,Perfetti Van Melle,0,0,2,0,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Philip Morris International,0,0,0,7,0,0,0,0,7,26,
Western Pacific,KOR,Republic of Korea,2020,Procter & Gamble,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Pulmuone,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Purmil,1,0,0,0,0,1,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Reitan Group,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Rudolf Wild & Co.,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,Sahmyook,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Sajo,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Samlip,0,0,0,0,0,9,0,0,9,26,
Western Pacific,KOR,Republic of Korea,2020,Samyang,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,SAPPE,0,0,0,2,0,0,0,0,2,26,
Western Pacific,KOR,Republic of Korea,2020,SejongLocalfood,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Seoju,0,0,1,0,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Seoulmilk,0,0,1,3,0,0,1,0,5,26,
Western Pacific,KOR,Republic of Korea,2020,ShinseGae,0,0,1,1,1,0,0,0,3,26,
Western Pacific,KOR,Republic of Korea,2020,SPC group,0,0,3,0,0,0,0,0,3,26,
Western Pacific,KOR,Republic of Korea,2020,Starbucks,0,0,0,0,0,1,2,0,3,26,
Western Pacific,KOR,Republic of Korea,2020,Sunfood,0,0,0,0,0,1,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,The Coca-Cola Company,0,0,0,9,12,0,0,0,21,26,
Western Pacific,KOR,Republic of Korea,2020,Unbranded,3,3,9,196,6,29,11,0,257,26,
Western Pacific,KOR,Republic of Korea,2020,Unilever,0,0,0,1,0,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Wild,0,0,0,0,1,0,0,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Woongjun,0,0,0,0,0,0,1,0,1,26,
Western Pacific,KOR,Republic of Korea,2020,Zadam',0,0,0,1,0,0,0,0,1,26,
Eastern Mediterranean,KWT,Kuwait,2020,,0,0,9,105,16,58,1,7,196,1,3
Eastern Mediterranean,KWT,Kuwait,2020,British American Tobacco,0,0,0,10,0,0,0,0,10,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Ferrero Group,0,0,0,5,0,0,0,0,5,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Ikea,0,0,0,0,0,0,0,1,1,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Imperial Brands,0,0,0,19,0,0,0,0,19,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Indofood,0,0,0,1,0,0,0,0,1,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Kfc,0,0,0,0,0,0,1,0,1,1,3
Eastern Mediterranean,KWT,Kuwait,2020,"Mars, Incorporated",0,0,0,10,0,0,0,0,10,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Mcdonald'S Corporation,0,0,0,1,0,0,0,0,1,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Mondelez International,0,0,0,1,0,0,0,0,1,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Nestle,0,0,0,3,0,0,0,0,3,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Pepsico,0,1,0,2,2,29,0,0,34,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Perfetti Van Melle,0,0,3,0,0,0,0,0,3,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Philip Morris International,0,0,0,300,0,0,0,0,300,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Procter & Gamble,0,0,0,5,0,0,0,0,5,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Restaurant Brands International,0,0,0,2,0,0,0,0,2,1,3
Eastern Mediterranean,KWT,Kuwait,2020,"Reynolds American, Inc.",0,0,0,33,0,0,0,0,33,1,3
Eastern Mediterranean,KWT,Kuwait,2020,The Coca-Cola Company,0,0,0,0,0,1,0,0,1,1,3
Eastern Mediterranean,KWT,Kuwait,2020,Unbranded,0,36,18,121,35,36,38,25,309,1,3
Europe,LVA,Latvia,2020,,0,0,3,14,1,9,0,0,27,1,5
Europe,LVA,Latvia,2020,Aldaris,0,0,0,4,2,0,0,0,6,1,5
Europe,LVA,Latvia,2020,Anada,0,0,0,0,0,4,0,0,4,1,5
Europe,LVA,Latvia,2020,Arimex,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Arla Foods,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Aset,0,0,0,0,2,0,0,0,2,1,5
Europe,LVA,Latvia,2020,Borjomi,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Browar Van Pur,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Carlsberg Group,0,0,0,3,0,0,0,0,3,1,5
Europe,LVA,Latvia,2020,Cēsu alus,0,0,0,18,2,0,0,0,20,1,5
Europe,LVA,Latvia,2020,Cido grupa,0,5,0,3,3,0,0,0,11,1,5
Europe,LVA,Latvia,2020,Circle K,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Corona,0,0,0,2,0,0,0,0,2,1,5
Europe,LVA,Latvia,2020,Dzimtas,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Elmenhorster,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Elvi,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Essentuky Baltic,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Essity,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Eveline cosmetics,0,0,1,0,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Fazer,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Ferrero Group,0,0,0,0,0,2,0,0,2,1,5
Europe,LVA,Latvia,2020,Fuse Tea,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,GPU Nākotne,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Grigeo,0,0,1,0,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Haribo,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Harper Hygenics,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Ilgezeem,0,0,0,3,1,0,0,0,4,1,5
Europe,LVA,Latvia,2020,Imperial Brands,0,0,0,2,0,0,0,0,2,1,5
Europe,LVA,Latvia,2020,InBev,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Ingman,0,0,0,0,0,2,0,0,2,1,5
Europe,LVA,Latvia,2020,Kalev,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Karuna,0,0,0,0,0,2,0,0,2,1,5
Europe,LVA,Latvia,2020,Kellogg Company,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Kronenbourg,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Latvijas Balzams,0,0,0,5,0,0,0,0,5,1,5
Europe,LVA,Latvia,2020,Latvijas maiznieks,0,0,3,0,0,0,0,0,3,1,5
Europe,LVA,Latvia,2020,Lavazza,0,0,0,3,0,0,0,0,3,1,5
Europe,LVA,Latvia,2020,Lielbātas avots,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Markol,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,"Mars, Incorporated",0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Martini & Rossi,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Maxima,0,0,0,0,2,2,0,0,4,1,5
Europe,LVA,Latvia,2020,Merild,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Mernaya vodka,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Mondelez International,0,0,0,0,0,4,0,0,4,1,5
Europe,LVA,Latvia,2020,Neptunas,0,0,0,0,2,0,0,0,2,1,5
Europe,LVA,Latvia,2020,Nestle,0,0,0,0,1,1,0,0,2,1,5
Europe,LVA,Latvia,2020,Obolon,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Orkla,0,0,0,4,0,2,0,0,6,1,5
Europe,LVA,Latvia,2020,Pepsico,0,0,0,2,1,1,0,0,4,1,5
Europe,LVA,Latvia,2020,Pērnes L,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Philip Morris International,0,0,0,6,0,0,0,0,6,1,5
Europe,LVA,Latvia,2020,Rakvere,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Rēzeknys Bryuvers,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Rīgas piena kombināts,0,0,0,1,1,2,0,0,4,1,5
Europe,LVA,Latvia,2020,Rimi,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Rudolf Wild & Co.,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Siberica,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Sinebrychoff,0,0,0,3,0,0,0,0,3,1,5
Europe,LVA,Latvia,2020,Spodrība,0,0,1,0,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Tērvetes alus,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,The Coca-Cola Company,0,0,0,1,10,0,0,0,11,1,5
Europe,LVA,Latvia,2020,Tukuma piens,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Unbranded,0,1,0,289,9,47,4,0,350,1,5
Europe,LVA,Latvia,2020,Unilever,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Užavas alus,0,0,0,3,0,0,0,0,3,1,5
Europe,LVA,Latvia,2020,Valeo foods,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Valmieras piens,0,0,0,0,0,1,0,0,1,1,5
Europe,LVA,Latvia,2020,Valmiermuiža,0,0,0,1,0,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Venden,0,0,0,0,1,0,0,0,1,1,5
Europe,LVA,Latvia,2020,Zolotaja kruška,0,0,0,0,1,0,0,0,1,1,5
Europe,LTU,Lithuania,2020,,0,5,3,205,6,16,3,0,238,1,15
Europe,LTU,Lithuania,2020,Danone,0,1,0,0,0,0,0,0,1,1,15
Europe,LTU,Lithuania,2020,Ferrero Group,0,0,0,6,0,0,0,0,6,1,15
Europe,LTU,Lithuania,2020,Fini,0,0,0,2,0,0,0,0,2,1,15
Europe,LTU,Lithuania,2020,Imperial Brands,0,0,0,4,0,0,0,0,4,1,15
Europe,LTU,Lithuania,2020,Kellogg Company,0,0,0,7,0,6,0,0,13,1,15
Europe,LTU,Lithuania,2020,Keurig Dr. Pepper,0,2,0,0,1,0,0,0,3,1,15
Europe,LTU,Lithuania,2020,Lidl,0,3,0,0,0,1,0,0,4,1,15
Europe,LTU,Lithuania,2020,"Mars, Incorporated",0,1,0,16,0,0,0,0,17,1,15
Europe,LTU,Lithuania,2020,Mondelez International,0,0,0,1,0,0,0,0,1,1,15
Europe,LTU,Lithuania,2020,Nestle,0,0,0,2,0,0,0,0,2,1,15
Europe,LTU,Lithuania,2020,Pepsico,0,3,0,1,0,0,0,0,4,1,15
Europe,LTU,Lithuania,2020,Perfetti Van Melle,0,0,0,18,0,0,0,0,18,1,15
Europe,LTU,Lithuania,2020,Philip Morris International,0,0,0,5,0,0,0,0,5,1,15
Europe,LTU,Lithuania,2020,"Reynolds American, Inc.",0,0,0,2,0,0,0,0,2,1,15
Europe,LTU,Lithuania,2020,S.A. Damm,0,0,0,1,0,0,0,0,1,1,15
Europe,LTU,Lithuania,2020,The Coca-Cola Company,0,7,0,0,2,0,0,0,9,1,15
Europe,LTU,Lithuania,2020,Unbranded,0,87,0,214,32,228,52,1,614,1,15
Europe,LTU,Lithuania,2020,Unilever,0,0,0,3,0,0,0,0,3,1,15
Western Pacific,MYS,Malaysia,2020,,0,15,16,2048,630,18,12,12,2751,35,370
Western Pacific,MYS,Malaysia,2020,7 Days,0,0,0,1,0,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,99 Speedmart,0,0,1,0,0,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,A&W,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,AA Pharmacy,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,AB Food and Beverage,0,0,0,0,0,0,3,0,3,35,370
Western Pacific,MYS,Malaysia,2020,Adhieve & Sealent,0,0,0,1,0,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,"Aeon Co, Ltd",0,0,0,0,5,0,0,0,5,35,370
Western Pacific,MYS,Malaysia,2020,Air Jagung Ketagih,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,Aji Frozen Usa Corporation,0,0,27,0,0,0,0,0,27,35,370
Western Pacific,MYS,Malaysia,2020,AKS NIVAAS Sdn Bhd,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,AkzoNobel,0,0,0,0,0,2,0,0,2,35,370
Western Pacific,MYS,Malaysia,2020,Angenet Sdn. Bhd.,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,Apex Healthcare Ltd,0,1,0,0,0,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,Aussie Produce Pty Ltd,0,1,0,0,0,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,BHP Group PLC,0,1,0,0,0,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,BP PLC,0,2,0,0,0,0,0,0,2,35,370
Western Pacific,MYS,Malaysia,2020,British American Tobacco,0,0,0,1,0,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,Cactus,0,0,0,0,5,0,0,0,5,35,370
Western Pacific,MYS,Malaysia,2020,Calpis Co. Ltd,0,0,0,0,4,0,0,0,4,35,370
Western Pacific,MYS,Malaysia,2020,Cap Keluarga,0,0,0,0,6,0,0,0,6,35,370
Western Pacific,MYS,Malaysia,2020,Cap Keluarga Sale & Service Sdn. Bhd.,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,Chuan Sin Castus Sdn. Bhd.,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,Chuan Sin Sdn. Bhd.,0,0,0,0,14,2,0,0,16,35,370
Western Pacific,MYS,Malaysia,2020,Cocoaland Holdings Berhad,0,0,0,0,0,3,0,0,3,35,370
Western Pacific,MYS,Malaysia,2020,Cocomax Sdn Bhd,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,Colgate-Palmolive,0,1,0,1,0,0,0,0,2,35,370
Western Pacific,MYS,Malaysia,2020,Concentrate manufacturing company of ireland,0,0,0,0,1,0,0,0,1,35,370
Western Pacific,MYS,Malaysia,2020,CoolBlog,0,0,0,0,0,1,0,0,1,35,370
